english|hindi|type|pronunciation
overlay_1|UparI+waha_1|noun|
allomorph_1|uparUpa_1|noun|
sub-editor_1|upasamaMpAxaka_1|noun|
epilogue_1|upasaMhAra_2|noun|ketsumatsu
epilogue_2|upsaMhAra_1|noun|ketsumatsu
accessory_1|upasAXana_1|noun|futai,akusesari-,fuzokuhin
subtitle_1|upaSIrRaka+xe_1|verb|
dored_1|upAsiwa_2|noun|
cartilage_1|upAsWi_1|noun|nankotsu
parkland_1|upavana_3|noun|
pillow_1|upaXAna_2|noun|makura
pillow_2|wakiyA_3|noun|makura
sermoniser_1|upaxeSaka_2|noun|
preacher_1|upaxeSaka_3|noun|
didacticism_1|upaxeSavAxa_1|noun|
didactician_1|upaxeSavAxI_1|noun|
didactic_1|upaxeSavAxI_2|noun|
didactic_2|upaxeSAwmaka_1|noun|
graduate_4|upAXi+prApwa+kara_1|verb|sotsugyou
echelon_1|upAXi+swara_1|noun|kaisou
epithet_1|upAXi+viSeRaka_1|noun|keiyouji
epithet_2|viSeRaNa_2|noun|keiyouji
epithet_3|viSeRanAma_1|noun|keiyouji
title-holder_1|upAXiXArI_1|noun|
riotous_1|upaxravI_4|noun|
riotous_2|xaMgaI_4|noun|
isle_1|upaxvIpa_2|noun|shima
vice-chairman_1|upAXyakRa_1|noun|
utilisation_1|upayoga_4|noun|
usufructuary_1|upayogakarwwA_1|noun|
helpful_1|upayogI_3|adjective|yakudatsu
utilitarianism_1|upayogiwAvAxa_1|noun|
neglect_6|upekRA+kara_1|verb|namakeru,keishi,naozari ni suru,orosoka ni suru
negligible_1|upekRaNIya_1|adjective|gokuwazuka
ignored_1|upekRiwa_2|verb|
discarded_1|upekRiwa_3|verb|
disregarded_1|upekRiwa_4|verb|
disregarded_2|wiraskqwa_1|verb|
scoff_1|uphAsa_1|verb|kobakanisuru
exordium_1|upoxGAwa_2|noun|
catalyser_1|uppreraka_1|noun|
peroration_1|upsaMhAra_2|noun|
debt-free_1|uqNa_1|adjective|
energetic_1|UrjasvI_2|adjective|enerugisshu
energetic_2|Urjiwa_1|adjective|enerugisshu
calorific_1|uRmaka_1|noun|
heatproof_1|URmasaha_1|noun|
undulating_1|Urmila_2|verb|
undulating_2|urmila_2|verb|
tropical_1|uRNakatibanXa_1|adjective|
sternum_1|urosWi_1|noun|kyoukotsu
ascendancy_1|urUja_2|noun|
ascendancy_2|wadZI_2|noun|
fertiliser_1|urvaraka_1|noun|
productivity_1|urvarawA_3|noun|seisansei
productivity_2|uwpAxakawA_2|noun|seisansei
therein_1|usame_1||
greivous_1|usAsa_1|adjective|
tutorship_1|uswAxaxI_4|noun|
riser_1|uTane+vAlA_1|noun|
maelstrom_1|uWalapuWala_1|noun|daikonran
turmoil_1|uWala-puWala_2|noun|konran,soudou
turmoil_2|uxvelana_2|noun|konran,soudou
turmoil_3|vAvElA_5|noun|konran,soudou
turmoil_4|viBrAta_3|noun|konran,soudou
turmoil_5|wahalakA_4|noun|konran,soudou
turmoil_6|XamAcOkadZI_5|noun|konran,soudou
ford_2|uWalI+jagaha_1|noun|fo-do,asase
alight_2|uwara_2|adjective|
low-water_1|uwAra_5|noun|
vicissitude_1|uwAra+caDZAva_1|noun|henka
vicissitude_2|uwAra-caDZAva_3|noun|henka
ferriage_1|uwarAI_3|noun|
unloading_1|uwarAI_4|verb|
determined_1|uwArU_2|adjective|
curiosities_1|uwkaMTA_4|noun|
intensely_1|uwkatawA+se_1|adjective|
carved_1|uwkIrNa_1|verb|
vanality_1|uwkoca_2|noun|
ejection_1|uwkRepa_1|noun|
ejected_1|uwkRipwa_1|verb|
originated_1|uwpanna_3|verb|
originated_2|vyuwpanna_3|verb|
beget_1|uwpanna+kara_3|verb|
crop_7|uwpanna+kara_4|verb|shuukaku
exterpating_1|uwpAtana_2|noun|
nuisance_1|uwpAwa_3|noun|meiwaku
miscreant_1|uwpAwawI_2|noun|hitodenashi
persecute_1|uwpIdiwa+kara_1|verb|hakugai
persecution_1|uwpIdZana_3|noun|hakugai
floater_1|uwplAvaka_1|noun|
emigrate_1|uwpravAsa+kara_1|verb|ijuu
catalysis_1|uwpreraNa_1|noun|
activation_1|uwpreraNa_2|noun|
dispirited_1|uwsAhahIna_1|noun|
vigorously_1|uwsAha+se_1|adjective|
warmly_1|uwsAha+se_2|adjective|
sparkle_3|uwsAha+se+BarA+ho_1|verb|
encouraging_1|uwsAhavarXaka_1|verb|
enthusiast_1|uwsAha+yA+awi+SraxXApUrNa+vyakwi_1|noun|nekkyousha
encourage_1|uwsAhiwa+kara_1|verb|sokushin
apostrophe_1|uwsaMboXana_1|noun|aposutorofi,aposutorofi-
excretion_1|uwsarjana_3|noun|haisetsu
emit_1|uwsarjana+kara_1|verb|hassuru
festive_1|uwsava+saMbaMXI_1|adjective|omatsurikibun
excel_1|uwwama+ho_1|verb|
elevating_1|uwWApana_2|verb|
fermented_1|uwwapwa_3|verb|
surviving_1|uwwarajIvI_3|verb|
surviving_2|uwwarajIviwa_2|verb|
northward_1|uwwara+kI+ora_1|adjective|kitamuki
northward_2|uwwaronmuKa_1|adjective|kitamuki
northwest_1|uwwara+paScima+kI+xiSA_1|noun|hokusei
north-western_1|uwwara-paScimI_1|adjective|
northeast_1|uwwara+pUrva_1|noun|hokutou
north-eastern_1|uwwara-pUrvI_1|adjective|
northeastern_1|uwwarapUrvIya_1|adjective|
northern_1|uwwaravarwI_4|adjective|hokubu
northern_2|uwwarI_1|adjective|hokubu
northern_3|uwwarIya_1|adjective|hokubu
northernmost_1|uwwarawama_1|adjective|saihokutanno
bequest_1|uwwaraxAna_1|noun|izou
bequeathing_1|uwwaraxAna_2|verb|
answerable_1|uwwaraxAyI_3|noun|
answer_3|uwwara+xe_2|verb|kotaeru
inherit_1|uwwarAXikAra+meM+prApwa+kara_1|verb|souzoku
inheritor_1|uwwarAXikArI_2|noun|atotori
inheritor_2|xAyAXikArI_1|noun|atotori
northbound_1|uwwaronmuKa_2|adjective|kitaikino
progressively_1|uwwarowwara_3|adjective|
successively_1|uwwarowwara_4|adjective|
stimulating_1|uwwejaka_3|verb|
stimulating_2|uwwejanAjanaka_1|verb|
stimulating_3|uwwejanApraxa_2|verb|
stimulation_1|uwwejana_3|noun|
stimulation_2|uwwejanA_3|noun|
stimulation_3|uxxIpana_2|noun|
stimulation_4|uxxIpwi_1|noun|
exciting_4|uwwejanAjanaka_2|verb|
exciting_5|uwwejanApraxa_3|verb|
irritating_1|uwwejanaSIla_1|adjective|
excitability_1|uwwejanIyawA_1|noun|
provocability_1|uwwejanIyawA_2|noun|
feverishly_1|uwwejiwa+avasWA+meM_1|adjective|
flip_2|uwwejiwa+ho_2|verb|hajiku,hikkurikaesu,uragaesu,mekuru
sputter_1|uwwejiwa+ho+kara+bola_1|verb|hayakuchi ni iu
stimulate_1|uwwejiwa+kara_3|verb|unagasu
arouse_1|uwwejiwa+kara_4|verb|mezamesaseru,kakitateru
arouse_2|vAsanA+jagA_1|verb|mezamesaseru,kakitateru
excite_1|uwwejiwa+kara_5|verb|koufunsaseru
galvanize_1|uwwejiwa+kara_6|verb|
incite_1|uwwejiwa+kara_7|verb|karitateru,hikiokosu,sendou
rouse_1|uwwejiwa+kara_8|verb|sameru,samasu
lever_1|uwwolaka+se+hatA_1|verb|
weighing_1|uwwolana_1|verb|
weighing_2|wulavAI_1|verb|
lever_2|uwwolana_2|noun|reba-
otter_1|UxabilAva_1|noun|kawauso
mink_1|UxabilAva+ke+bAla_1|noun|itachi,minku
prominent_1|uxagra_1|adjective|chomei
prominent_2|viSiRta_5|adjective|chomei
illustrative_1|uxAharaNAwmaka_2|adjective|
illustrative_2|xqRtAnwa+xenevAlA_1|adjective|
there_1|uXara_1||
there_2|vahAz_1||
there_3|wahAz_1||
there_4|wawra_1||
there_5|uXara_2|adjective|
there_6|vahAz_2|adjective|
there_7|wahAz_2|adjective|
there_8|wawra_2|adjective|
noble-minded_1|uxArahqxaya_3|verb|
abdominal_1|uxara+sambanXI_1|adjective|fukubu
liberalism_1|uxAra+vicAra_1|noun|
liberalism_2|uxArawAvAxa_1|noun|
magnanimity_1|uxArawA_3|noun|kandaisa
sublime_1|uxAwwa_2|noun|
origination_1|uxBAvana_5|noun|
alerted_1|uxbuxXa_2|verb|
unsew_1|uXedZa_3|verb|
untwist_1|uXedZa_4|verb|
excoriate_1|uXedZa_5|noun|
flay_1|uXedZa_6|noun|
indecisiveness_1|uXedZa-buna_1|noun|
uncovering_1|uxGAtana_4|verb|
inaugurate_1|uxGAtana+kara_1|verb|chakushu
anthem_1|uxgIwa_1|noun|sanka
proclaimer_1|uxGoRaka_2|noun|
announcer_1|uxGoRaka_3|noun|
announcer_2|vAcaka_3|noun|
preponderance_1|uxreka_4|noun|
anxiously_1|uxvega+se_1|adjective|
redeemer_1|uxXAraka_4|noun|
quote_1|uxXaraNacihna_1|noun|
cite_1|uxXaraNa+xe_1|verb|ageru,in'you
cite_2|xqRtAnwa+xe_1|verb|ageru,in'you
stimulant_1|uxxIpaka_1|noun|shigekizai
stimulus_1|uxxIpana_3|noun|shigeki
incandescence_1|uxxIpana_4|noun|
incandescence_2|uxxIpwi_2|noun|
stimulated_1|uxxIpwa_1|verb|
provoked_1|uxxIpwa_2|verb|
incandescent_1|uxxIpwa_3|noun|
rationalization_1|uxxoga+kA+punargaTana_1|noun|
cited_1|uxXqwa_2|verb|
quote_2|uxXqwa+kara_1|verb|in'you
quote_3|xAma+lagA_1|verb|in'you
entrepreneur_1|uxyamI_1|noun|kigyouka
horticulture_1|uxyAnavixyA_1|noun|engei
prepared_1|uxyawa_2|adjective|
industrialist_1|uxyogapawi_1|noun|
loudly_1|Uzce+svara+meM_1|adjective|
drowsiness_1|UzGa_2|noun|
drowsiness_2|waMxrA_2|noun|
sleepiness_1|UzGa_3|noun|
doze_1|UzGa_4|noun|
doze_2|UzGa_5|verb|utouto
no_2|UzhUz_1|adjective|
camel_1|Uzta_1|noun|kyameru,rakuda
pestilence_1|vabA_2|noun|
signifying_1|vAcaka_4|verb|
signifying_2|xyowaka_1|verb|
signifier_1|vAcaka_5|noun|
narration_1|vAcana_3|noun|
narration_2|varNana_3|noun|
predicable_1|vAcya_1|adjective|
grandiloquence_1|vAgAdaMbara_1|noun|
grandiloquence_2|vAgjAla_2|noun|
grandiloquence_3|vAgvilAsa_1|noun|
eloquent_1|vAgmI_1|adjective|yuuben
eloquent_2|vAgvixagXa_2|adjective|yuuben
eloquent_3|vaxAnya_3|adjective|yuuben
eloquence_1|vAgmiwA_1|noun|
eloquence_2|vAgvExagXya_1|noun|
eloquence_3|vAkpAtava_1|noun|
eloquence_4|vAkpatuwA_1|noun|
eloquence_5|vakwqwA_2|noun|
wittiness_1|vAgvExagXya_2|noun|
wittiness_2|vinoxaSIlawA_2|noun|
wittiness_3|vixagXawA_2|noun|
lilopathy_1|vAgvikAra_1|noun|
conveying_1|vahana_4|verb|
barbarous_1|vahaSI_3|adjective|yabanna
barbarousness_1|vahaSIpana_2|noun|
hurrah_1|vAhavAha_1|adjective|
cheer_3|vAhavAhI_2|noun|
thence_1|vahAz+se_1|adjective|
ibid_1|vahIM_1|noun|
carried_1|vAhiwa_1|verb|
borne_1|vAhiwa_2|adjective|
incumbent_3|vAjibabI_2|noun|
aphrodisiac_1|vAjIkara_1|noun|
sex-stimulation_1|vAjIkaraNa_1|noun|
thunder-struck_1|vajrAGAwahawa_1|verb|
thunderpeal_1|vajraGoRa_2|noun|
stipend_1|vajZIPZA_2|noun|shougakukin
stipend_2|vasIkZA_3|noun|shougakukin
stipend_3|vqwwi_5|noun|shougakukin
pleadership_1|vakAlawa_3|noun|
lawyer_1|vakAlawapekRA_1|noun|bengoshi
lawyer_2|vakIla_3|noun|bengoshi
lawyer_3|viXijFa_1|noun|bengoshi
aware_1|vAkiPa_1|adjective|wakatteiru
thorax_1|vakRa_2|noun|
zigzag_4|vakra_4|adjective|jiguzagu
curve_5|vakra+ho_1|verb|magaru
curvedness_1|vakrawA_4|noun|
innuendo_1|vakrokwi_1|noun|fuushi
innuendo_2|vyaMgya_3|noun|fuushi
talker_1|vakwA_3|noun|
talker_2|vArwAkAra_1|noun|
oratory_1|vakwqwA_3|noun|enzetsu
rhetorics_1|vakwqwAwva-kalA_1|noun|
turgidity_1|vAkyAdaMbara_2|noun|
syntactic_1|vAkyagawa_1|adjective|tougoteki
syntax_1|vAkyaracanA_1|noun|koubun,bunpou,shintakkusu,tougohou
syntax_2|vAkya+racanA_1|noun|koubun,bunpou,shintakkusu,tougohou
syntax_3|vAkyavijFAna_1|noun|koubun,bunpou,shintakkusu,tougohou
amphibology_1|vAkyavinyAsa_1|noun|
sentence-analysis_1|vAkyaviSleRaNa_1|noun|
happening_1|vAkZe_1|verb|
actual_1|vAkZe_2|adjective|jijitsujo,jutsu,jissai,genkou
actual_2|vAswava_5|adjective|jijitsujo,jutsu,jissai,genkou
actual_3|vAswavika_6|adjective|jijitsujo,jutsu,jissai,genkou
actual_4|yaWArWa_4|adjective|jijitsujo,jutsu,jissai,genkou
wakf_1|vakZPZa_1|noun|
encircled_1|valayiwa_1|verb|
volley-ball_1|vAlibAla_1|noun|
folded_1|valiwa_3|verb|
anthill_1|valmIka_1|noun|
dwarf_1|vAmana_1|noun|
puke_1|vamana_2|noun|
counter-clockwise_1|vAmAvarwarwwI_2|noun|
laevorotatory_1|vAmAvarwarwwI_3|noun|
leftism_1|vAmawA_3|noun|
desirability_1|vAMCanIyawA_1|noun|
cheated_1|vaMciwa_3|verb|
tricked_1|vaMciwa_4|verb|
deprive_1|vaMciwa+kara_2|verb|hakudatsu,ubau,toriageru
genealogical_1|vaMSAvalI+viRayaka_1|adjective|
fife_1|vaMSI_3|noun|yokobue
unfertility_1|vaMXyAwva_2|noun|
unproductivity_1|vaMXyAwva_3|noun|
keeper_1|vAna_1|noun|keieisha
forest-farer_1|vanacara_2|noun|
forest-farer_2|vanacArI_2|noun|
wild_8|vanaja_1|noun|
wild_9|vanajAwI_1|noun|
forestry_1|vanaKaMda_4|noun|ringaku,sanringaku,ringyou
forestry_2|vana+nirmANa_1|noun|ringaku,sanringaku,ringyou
forestry_3|vanaprAMwa_3|noun|ringaku,sanringaku,ringyou
forestry_4|vanavixyA_1|noun|ringaku,sanringaku,ringyou
forest-beauty_1|vanalakRmI_1|noun|
forest-godness_1|vanalakRmI_2|noun|
afforestation_1|vanaropaNa_1|noun|shokurin
forestation_1|vanasaMvarXana_1|noun|
Botanist_1|vanaspawijFa_1|noun|
Botanist_2|vanaspawIjFa_1|noun|
Botanist_3|vanaspawISAswrI_1|noun|
Botanist_4|vanaspawIvEjFAnika_2|noun|
botany_1|vanaspawiSAswra_1|noun|shokubutsugaku
Botany_1|vanaspawISAswra_1|noun|
Botany_2|vanaspawIvijFAna_1|noun|
vegetal_1|vAnaspawya_1|noun|
satyr_1|vanaxevawA_1|noun|satyurosu
sylvanus_1|vanaxevawA_2|noun|
commerce_1|vANijya_2|noun|shougyou
commerce_2|wijArawa_2|noun|shougyou
mercantilism_1|vANijyavAxa_1|noun|
consulate_1|vANijyaxUwAvAsa_1|noun|ryoujikan
commercial_1|vANijyika_1|adjective|shougyou,shihan
mercantile_1|vANijyika_2|adjective|shougyou,shou
mercantile_2|vyApArika_2|adjective|shougyou,shou
businessman_1|vaNika_3|noun|jigyouka,jitsugyouka,bijinesuman,eigyouman
businessman_2|vyApArI_4|noun|jigyouka,jitsugyouka,bijinesuman,eigyouman
businessman_3|vyavasAyI_1|noun|jigyouka,jitsugyouka,bijinesuman,eigyouman
lilt_1|vANI+kA+uwAra_1|noun|
vanilla_1|vanIlA_1|noun|banira
refunded_1|vApasa_4|verb|
reimbursed_1|vApasa_5|verb|
retract_1|vApasa+le_2|verb|tekkai
retract_2|vApasa+lOta_1|verb|tekkai
requite_1|vApasa+xe_1|verb|
warranty_1|vAraMtI_1|noun|hoshou
resisting_1|vAraNa_3|verb|
opposing_1|vAraNa_4|verb|
opposing_2|viroXI_5|verb|
warden_1|vArdana_1|noun|kanshinin
word-processing_1|vard+prosesiMga_1|noun|
argot_1|varga+bolI_1|noun|ingo
classwise_1|vargavAra_1|noun|
classification_1|vargIkaraNa_1|noun|bunrui
classification_2|varNakrama_1|noun|bunrui
classification_3|xarjAbaMxI_1|noun|bunrui
categorization_1|vargIkaraNa_2|noun|
taxonomy_1|vargIkaraNa_3|noun|bunruigaku
classified_1|vargIkqwa_1|verb|
categorized_1|vargIkqwa_2|verb|
classify_1|vargIkqwa+kara_1|verb|bunrui
aquatics_1|vArivihAra_1|noun|
inhibitive_1|varjanAgraswa_1|noun|
disallowed_1|varjiwa_1|verb|
apartheid_1|varNaBexa_1|noun|aparutoheito
etiolated_1|varNahIna_2|noun|
castelessness_1|varNahInawA_1|noun|
colourlessness_1|varNahInawA_2|noun|
spectrum_1|varNakrama_2|noun|supekutoru
spectrograph_1|varNakramaleKI_1|noun|
spectrometer_1|varNakrama-mApI_1|noun|bunkoukei,supekutorome-ta
spectroscopy_1|varNakrama-vijFAna_1|noun|bunkougaku
spectroscopy_2|varNakramikI_1|noun|bunkougaku
chromosphere_1|varNamaMdala_1|noun|
interpret_1|varNana+kara_6|verb|tsuuyaku,hon'yaku
descriptive_1|varNanAwmaka_1|adjective|kijutsuteki
orthography_1|varNavicAra_1|noun|
phonemics_1|varNavicAra_2|noun|
metathesis_1|varNaviparyaya_1|noun|
metathesis_2|viparyaya_3|noun|
metathesis_3|vyawikrama_2|noun|
metathesis_4|vyawyaya_3|noun|
narrative_8|varNAwmaka_1|adjective|
described_1|varNiwa_3|verb|
vaporable_1|vARpananIya_1|noun|
vaporescent_1|vARpaSIla_1|noun|
vaporized_1|vARpIkaraNakqwa_1|noun|
vaporific_1|vARpIkaraNaya_1|noun|
yearbook_1|varRaboXa_1|noun|nnenkan
anniversary_1|varRagAzTa_1|noun|shuunen,aniba-sari-,nensai,kinen
anniversary_2|vArRikI_1|noun|shuunen,aniba-sari-,nensai,kinen
rain_9|varRA+ho_1|verb|furu
rainwater_1|varRA+kA+jala_1|noun|
raindrop_1|varRA+kI+eka+bUMxa_1|noun|amatsubu
annuity_1|vArRikI_2|noun|nenkin
waters_1|varuNa_1|noun|
negotiator_1|vArwAkAra_2|noun|
refraction_1|varwana_2|noun|
vick_1|varwikA_1|noun|
done_1|varwiwa_2|verb|
rotundus_1|varwulalAkAra_3|noun|
developing_1|varXAmAna_3|verb|
developing_2|varXana_4|verb|
developing_3|vikAsamAna_1|verb|
developing_4|vikAsaSIla_1|verb|
tame_7|vaSa+kara_1|verb|kainarasu
tame_8|vaSa+meM+ho_1|verb|kainarasu
subdue_1|vaSa+meM+lAnA+yA+raKa_1|verb|chinatsu,yokusei
control_10|vaSa+meM+raKa_1|verb|seigen
vernal_1|vasaMwI_1|noun|
dweller_1|vAsI_2|noun|
bequeath_1|vasIyawa+kara_1|verb|izou
testator_1|vasIyawawakarwwA_1|noun|
realised_1|vasUla_3|verb|
realized_1|vasUla_4|verb|
bonafide_1|vAswavika_7|noun|
wardrobe_1|vaswrAgAra_1|noun|tansu
clothe_1|vaswra+pahana_1|verb|matou
architecturally_1|vAswukalA+anusAra_1|adjective|
architect_1|vAswukAra_1|noun|kenchikuka
objectivism_1|vaswuvAxa_2|noun|
objectivist_1|vaswuvAxI_1|noun|
objectivistic_1|vaswuvAxI_2|noun|
trade_9|vaswu+vinimaya+kara_1|verb|torihiki,baibai,koukan
trade_10|vyApAra+kara_1|verb|torihiki,baibai,koukan
watercolour_1|vAtarakalara_1|noun|
watermark_1|vAtaramArka_1|noun|
water-proof_1|vAtaraprUPZa_1|noun|
traitor_1|vawanaPZaroSa_1|noun|uragirimono,hangyakusha
traitor_2|viSvAsaGAwI_1|noun|uragirimono,hangyakusha
traitor_3|xeSaxrohaxrohI_1|noun|uragirimono,hangyakusha
compatriot_1|vawanI_1|noun|doukokujin
airconditioned_1|vAwAnUkula_1|noun|
air-conditioned_1|vAwAnukUlanaliwa_1|verb|
aerobic_1|vAwApekRI_1|noun|earobi
lentical_1|vAwaraMXra_1|noun|
atmosphere_1|vAwAvaraNa_1|noun|taiki,funiki
atmosphere_2|vAyumaMdala_1|noun|taiki,funiki
matters_1|vAweM_4|noun|
affairs_1|vAweM_5|noun|
sayings_1|vAweM_6|noun|
utterances_1|vAweM_7|noun|
aerated_1|vAwiwa_1|noun|
rheumatic_1|vAwula_2|noun|
delirious_1|vAwula_3|adjective|senmou
polemics_1|vAxakalA_1|noun|
munificent_1|vaxAnya_4|noun|
munificent_2|xAnavIra_1|noun|
debate_5|vAxa+vivAxa+kara_1|verb|touron,fugi,tougi
suitor_1|vAxI_3|noun|kyuukonsya
suitor_2|vivAhArWI_1|noun|kyuukonsya
-ist_1|vAxI_4|noun|
bridal_1|vaXU+kA_1|adjective|buraidaru
bridal_2|vivAha+kA_1|adjective|buraidaru
instrumental_1|vAxya+saMgIwa_1|adjective|
instrumentation_1|vAxyasaMgIwa_1|noun|keisoku,kiki,souchi
violin_1|vAyalina_1|noun|baiorin
fiddle_1|vAyalina+nAmaka+bAjA_1|noun|kokyuu
violinist_1|vAyalinavAxaka_1|noun|
windy_1|vAyavIya_4|adjective|kazenotsuyoi,kazeatarinotsuyoi
ethereal_1|vAyavIya_5|noun|
ethereal_2|xEvI_3|noun|
future-market_1|vAyaxAbAjZAra_1|noun|
futures_1|vAyaxe+ke+sOxe_1|noun|
airlock_1|vAyubaMXa_1|noun|earokku
aerodynamics_1|vAyugawikI_1|noun|
aircraft-carrier_1|vAyumAnavAhaka_1|noun|
aerometer_1|vAyumApI_1|noun|
airway_1|vAyu+mArga_1|noun|kidou
airways_1|vAyumArga_1|noun|
air-route_1|vAyumArga_2|noun|
airtight_1|vAyuruxXa_1|noun|
air-proof_1|vAyuruxXa_2|noun|
pneumatic_1|vAyu+se+BarA+huA_1|adjective|kuukiatsuno
airman_1|vAyusEnika_1|noun|hikouka
airman_2|vAyu+sEnika_1|noun|hikouka
air-service_1|vAyusevA_1|noun|
air-breather_1|vAyuSvAsI_1|noun|
aerologist_1|vAyuvEjFAnika_1|noun|
aerological_1|vAyuvEjFAnika_2|noun|
air-pressure_1|vAyuxAba_1|noun|
fuselage_1|vAyuyAna+kA+Xada_1|noun|kitai
fuselage_2|XadZa_3|noun|kitai
typicalness_1|vEciwrya_2|noun|
strangeness_1|vEciwrya_3|noun|
strangeness_2|viciwrawA_1|noun|
velocity_1|vega_3|noun|sokudo
scientist_1|vEjFAnika_2|noun|kagakusha
scientist_2|vijFAnI_1|noun|kagakusha
forensic_1|vEjFAnika+jAzca_1|adjective|hanzai,houtei,houigaku
aeronautical_1|vEmAnika_1|adjective|
van_1|vEna_1|noun|torakku
van_2|yAna_2|noun|torakku
reclusive_1|vErAgya+lAne+vAlA_1|adjective|
subjective_1|vERayika_3|adjective|shukanteki,jikaku
subjective_2|vEyakwika_4|adjective|shukanteki,jikaku
wrapped_1|veRtiwa_3|verb|
so_2|vEsA_1|adjective|
so_3|waWA_1|adjective|
so_4|wo_3|adjective|
so_5|wyOM_2|adjective|
apparel_1|veSaBURA_2|noun|iryou
likewise_1|vEse+hI_1|adjective|
prostitution_1|veSyA+vqwwi_1|noun|baishun
waiter_1|vetara_1|noun|ueetaa
waitress_1|vetara_2|noun|ue-toresu
matrimonial_1|vEvAhika_2|noun|
matrimonial_2|vivAhasaMbaMXI_2|noun|
matrimonial_3|vivAha-saMbaMXI_1|noun|
matrimonial_4|vivAhaviRayaka_2|noun|
nuptial_1|vEvAhika_3|adjective|kekkon
nuptial_2|vivAha+saMbaMXI_1|adjective|kekkon
matrimony_1|vEvAhika+jIvana_1|noun|kekkonseikatsu
matrimony_2|vivAha_3|noun|kekkonseikatsu
salaried_1|vEwanika_1|noun|
salaried_2|wanaKZAhaxAra_1|noun|
paid_1|vEwanika_2|verb|
styx_1|vEwaraNI_1|noun|
legislative_1|vEXAnika_1|adjective|
legislative_2|viXAyaka_2|adjective|
legislative_3|viXAyI_2|adjective|
heterogeneity_1|vEXarmya_2|noun|fukinshitsusei
widowhood_1|vEXavya_1|noun|
widowhood_2|viXavApana_1|noun|
legalisation_1|vEXIkaraNa_2|noun|
legitimatization_1|vEXIkaraNa_3|noun|
baryl_1|vExurya_1|noun|
grammarian_1|vEyAkaraNa_1|noun|bunpougakusha
whale_1|vhela_1|noun|kujira
whalebone_1|vhela+kI+haddI_1|noun|
departmental_1|viBAgIya_1|adjective|
dividing_1|viBAjaka_2|verb|
divided_1|viBAjiwa_1|verb|
divided_2|viBakwa_2|verb|
divided_3|vyavacCinna_2|verb|
partitioned_1|viBAjiwa_2|verb|
partitioned_2|viBakwa_3|verb|
fork_2|viBAjiwa+ho_2|verb|
divisible_1|viBAjya_1|noun|
inflection_1|viBakwi_3|noun|
deflexion_1|viBakwihrAsa_1|noun|
fractured_1|viBaMga_3|verb|
ruptured_1|viBaMga_4|noun|
differentiable_1|viBaxya_3|noun|
separable_1|viBaxya_4|adjective|kabun
subdivision_1|viBexa_6|noun|
differentiate_1|viBexa+jAna+le_1|verb|kubetsu
omnipresence_1|viBuwA_3|noun|
omnipotence_1|viBuwA_4|noun|
deity_1|vibuXa_2|noun|kami
deity_2|xeva_3|noun|kami
deity_3|xevawA_2|noun|kami
yaw_1|vicala_2|noun|yo
yaw_2|vicalana_3|noun|yo
deviation_1|vicalana_4|noun|
deviation_2|vicalawA_3|noun|
reasoning_1|vicAra_12|noun|
reasoning_2|vicAraNa_3|noun|
reasoning_3|vicAraNA_4|noun|
reasoning_4|viwarka_2|noun|
reasoning_5|warka_6|noun|
reasoning_6|warkanA_1|noun|
reflecting_1|vicAraNa_4|verb|
strolling_1|vicaraNa_4|verb|
contemplating_1|vicAraNa_5|verb|
contemplating_2|XyAnasWa_1|verb|
considering_1|vicAraNa_6|verb|
dubious_1|vicAraNIya_2|adjective|usankusai
thoughtfulness_1|vicAraSIlawA_1|noun|
voice_8|vicAra+vyakwa+kara_1|verb|
considered_1|vicAriwa_1|verb|
polarity_1|vicAroM+meM+BinnawA_1|noun|
disintegration_1|vicCexa_6|noun|
disintegration_2|viGatana_3|noun|
disintegration_3|vigaTana_1|noun|
disintegration_4|viSleRa_2|noun|
disintegration_5|viyojana_2|noun|
discontinuance_1|vicCexa_7|noun|
discontinuance_2|vicCinnawA_1|noun|
discontinuance_3|vyawireka_2|noun|
curtailment_1|vicCexa_8|noun|
disintegrator_1|vicCexI_1|noun|
disintegrator_2|vikalaka_1|noun|
isolatedness_1|vicCinnawA_2|noun|
disjointedness_1|vicCinnawA_3|noun|
caesura_1|vicCiwwi_2|noun|
scepticism_1|vicikiwsA_2|noun|
surprising_1|viciwra_7|adjective|
singularity_1|viciwrawA_2|noun|
singularity_2|viSeRawA_6|noun|
singularity_3|viSiRtawA_1|noun|
anomaly_1|vidaMbanA_2|noun|ijou
irony_1|vidaMbanA_3|noun|hiniku,hango,fuushi,ironi-,aironi-
irony_2|vyaMgya_4|noun|hiniku,hango,fuushi,ironi-,aironi-
video_1|vIdiyo_1|noun|bideo
video_2|vIdiyo+banA_1|verb|
videotape_1|vIdiyo+tepa_1|noun|bideote-pu
disorganisation_1|vigaTana_2|noun|
disorganisation_2|viGatana_4|noun|
disruption_1|viGatana_5|noun|houkai
dismantlement_1|viGatana_6|noun|
disruptive_1|viGatanakArI_1|adjective|hakaiteki
disintegrating_1|vigaTananAwmaka_1|verb|
disintegrating_2|viGatananAwmaka_2|verb|
disorganised_1|viGatiwa_1|noun|
disrupted_1|viGatiwa_2|verb|
decomposed_1|viGatiwa_3|verb|
disbanded_1|viGatiwa_4|verb|
dismantled_1|viGatiwa_5|verb|
dissolved_1|viGatiwa_6|verb|
